#Motion tracking data recorded with Pytrak 0.2.0
time,sensor,x,y,z,quality
288,3,119.8811,-90.1898,-277.7133,2028.0
290,1,118.0951,-60.7219,-268.7836,1268.0
290,2,112.9605,-53.1316,-268.5604,988.0
290,3,119.8811,-90.1898,-277.7133,2028.0
291,1,118.0951,-60.7219,-268.7836,1268.0
291,2,112.9605,-53.1316,-268.5604,988.0
291,3,119.8811,-90.1898,-277.7133,2028.0
294,1,118.0951,-60.7219,-268.7836,1268.0
294,2,112.9605,-53.1316,-268.5604,988.0
294,3,119.8811,-90.1898,-277.7133,2028.0
295,1,118.0951,-60.7219,-268.7836,1268.0
295,2,112.9605,-53.1316,-268.5604,988.0
295,3,119.8811,-90.1898,-277.7133,2028.0
296,1,118.0951,-60.7219,-268.7836,1268.0
296,2,112.9605,-53.1316,-268.5604,988.0
296,3,119.8811,-90.1898,-277.7133,2028.0
298,1,118.0951,-60.7219,-268.7836,1268.0
298,2,112.9605,-53.1316,-268.5604,988.0
298,3,119.8811,-90.1898,-277.7133,2028.0
299,1,118.0951,-60.7219,-268.7836,1268.0
299,2,112.9605,-53.1316,-268.5604,988.0
299,3,119.8811,-90.1898,-277.7133,2028.0
301,1,118.0951,-60.7219,-268.7836,1268.0
301,2,112.9605,-53.1316,-268.5604,988.0
301,3,119.8811,-90.1898,-277.7133,2028.0
302,1,118.0951,-60.7219,-268.7836,1268.0
302,2,112.9605,-53.1316,-268.5604,988.0
302,3,119.8811,-90.1898,-277.7133,2028.0
303,1,118.0951,-60.7219,-268.7836,1268.0
303,2,112.9605,-53.1316,-268.5604,988.0
303,3,119.8811,-90.1898,-277.7133,2028.0
305,1,118.0951,-60.7219,-268.7836,1268.0
305,2,112.9605,-53.1316,-268.5604,988.0
305,3,119.8811,-90.1898,-277.7133,2028.0
306,1,118.0951,-60.7219,-268.7836,1268.0
306,2,112.9605,-53.1316,-268.5604,988.0
306,3,119.8811,-90.1898,-277.7133,2028.0
307,1,118.0951,-60.7219,-268.7836,1268.0
307,2,112.9605,-53.1316,-268.5604,988.0
307,3,119.8811,-90.1898,-277.7133,2028.0
310,1,118.0951,-60.7219,-268.7836,1268.0
310,2,112.9605,-53.1316,-268.5604,988.0
310,3,119.8811,-90.1898,-277.7133,2028.0
311,1,118.0951,-60.7219,-268.7836,1268.0
311,2,112.9605,-53.1316,-268.5604,988.0
311,3,119.8811,-90.1898,-277.7133,2028.0
313,1,118.0951,-60.7219,-268.7836,1264.0
313,2,112.9605,-53.1316,-268.5604,988.0
313,3,119.8811,-90.1898,-277.7133,2028.0
314,1,118.0951,-60.4986,-268.7836,1264.0
314,2,112.9605,-53.1316,-268.5604,988.0
314,3,119.8811,-90.1898,-277.7133,2028.0
316,1,118.0951,-60.4986,-268.7836,1264.0
316,2,112.9605,-53.1316,-268.5604,988.0
316,3,119.8811,-90.1898,-277.7133,2028.0
317,1,118.0951,-60.4986,-268.7836,1264.0
317,2,112.9605,-53.1316,-268.5604,988.0
317,3,119.8811,-90.1898,-277.7133,2028.0
321,1,118.0951,-60.4986,-268.7836,1264.0
321,2,112.9605,-53.1316,-268.5604,988.0
321,3,119.8811,-90.1898,-277.7133,2028.0
322,1,118.0951,-60.4986,-268.7836,1264.0
322,2,112.9605,-53.1316,-268.5604,988.0
322,3,119.8811,-90.1898,-277.7133,2028.0
324,1,118.0951,-60.4986,-268.7836,1264.0
324,2,112.9605,-53.1316,-268.5604,988.0
324,3,119.8811,-90.1898,-277.7133,2028.0
325,1,118.0951,-60.4986,-268.7836,1264.0
325,2,112.9605,-53.1316,-268.5604,988.0
325,3,119.8811,-90.1898,-277.7133,2028.0
326,1,118.0951,-60.4986,-268.7836,1264.0
326,2,112.9605,-53.1316,-268.5604,988.0
326,3,119.8811,-90.1898,-277.7133,2028.0
328,1,118.0951,-60.4986,-268.7836,1264.0
328,2,112.9605,-53.1316,-268.5604,988.0
328,3,119.8811,-90.1898,-277.7133,2028.0
329,1,118.0951,-60.4986,-268.7836,1264.0
329,2,112.9605,-53.1316,-268.5604,988.0
329,3,119.8811,-90.1898,-277.7133,2028.0
332,1,118.0951,-60.4986,-268.7836,1264.0
332,2,112.9605,-53.1316,-268.5604,988.0
332,3,119.8811,-90.1898,-277.7133,2028.0
333,1,118.0951,-60.7219,-268.7836,1264.0
333,2,112.9605,-53.1316,-268.5604,988.0
333,3,119.8811,-90.1898,-277.7133,2028.0
335,1,118.0951,-60.7219,-268.7836,1264.0
335,2,112.9605,-53.1316,-268.5604,988.0
335,3,119.8811,-90.1898,-277.7133,2028.0
336,1,118.0951,-60.7219,-268.7836,1264.0
336,2,112.9605,-53.1316,-268.5604,988.0
336,3,119.8811,-90.1898,-277.7133,2028.0
337,1,118.0951,-60.7219,-268.7836,1264.0
337,2,112.9605,-53.1316,-268.5604,988.0
337,3,119.8811,-90.1898,-277.7133,2028.0
339,1,118.0951,-60.7219,-268.7836,1264.0
339,2,112.9605,-53.1316,-268.5604,988.0
339,3,119.8811,-90.1898,-277.7133,2028.0
340,1,118.0951,-60.7219,-268.7836,1264.0
340,2,112.9605,-53.1316,-268.5604,988.0
340,3,119.8811,-90.1898,-277.7133,2028.0
343,1,118.0951,-60.7219,-268.7836,1264.0
343,2,112.9605,-53.1316,-268.5604,988.0
343,3,119.8811,-90.1898,-277.7133,2028.0
344,1,118.0951,-60.7219,-268.7836,1264.0
344,2,112.9605,-53.1316,-268.5604,988.0
344,3,119.8811,-90.1898,-277.7133,2028.0
347,1,118.0951,-60.7219,-268.7836,1264.0
347,2,112.9605,-53.1316,-268.5604,988.0
347,3,119.8811,-90.1898,-277.7133,2028.0
348,1,118.0951,-60.4986,-268.7836,1264.0
348,2,112.9605,-53.1316,-268.5604,988.0
348,3,119.8811,-90.1898,-277.7133,2028.0
350,1,118.0951,-60.4986,-268.7836,1264.0
350,2,112.9605,-53.1316,-268.5604,988.0
350,3,119.8811,-90.1898,-277.7133,2028.0
352,1,118.0951,-60.4986,-268.7836,1264.0
352,2,112.9605,-53.1316,-268.5604,988.0
352,3,119.8811,-90.1898,-277.7133,2028.0
355,1,118.0951,-60.4986,-268.7836,1264.0
355,2,112.9605,-53.1316,-268.5604,988.0
355,3,119.8811,-90.1898,-277.7133,2028.0
358,1,118.0951,-60.4986,-268.7836,1264.0
358,2,112.9605,-53.1316,-268.5604,988.0
358,3,119.8811,-90.1898,-277.7133,2028.0
359,1,118.0951,-60.4986,-268.7836,1264.0
359,2,112.9605,-53.1316,-268.5604,988.0
359,3,119.8811,-90.1898,-277.7133,2028.0
361,1,118.0951,-60.4986,-268.7836,1264.0
361,2,112.9605,-53.1316,-268.5604,988.0
361,3,119.8811,-90.1898,-277.7133,2028.0
363,1,118.0951,-60.4986,-268.7836,1264.0
363,2,112.9605,-53.1316,-268.5604,988.0
363,3,119.8811,-90.1898,-277.7133,2028.0
365,1,118.0951,-60.4986,-268.7836,1264.0
365,2,112.9605,-53.1316,-268.5604,988.0
365,3,119.8811,-90.1898,-277.7133,2028.0
366,1,118.0951,-60.4986,-268.7836,1264.0
366,2,112.9605,-53.1316,-268.5604,988.0
366,3,119.8811,-90.1898,-277.7133,2028.0
369,1,118.0951,-60.4986,-268.7836,1264.0
369,2,112.9605,-53.1316,-268.5604,988.0
369,3,119.8811,-90.1898,-277.7133,2028.0
370,1,118.0951,-60.4986,-268.7836,1264.0
370,2,112.9605,-53.1316,-268.5604,988.0
370,3,119.8811,-90.1898,-277.7133,2024.0
373,1,118.0951,-60.4986,-268.7836,1264.0
373,2,112.9605,-53.1316,-268.5604,988.0
373,3,119.8811,-90.1898,-277.7133,2024.0
374,1,118.0951,-60.4986,-268.7836,1260.0
374,2,112.9605,-53.1316,-268.5604,988.0
374,3,119.8811,-90.1898,-277.7133,2024.0
377,1,118.0951,-60.4986,-268.7836,1260.0
377,2,112.9605,-53.1316,-268.5604,988.0
377,3,119.8811,-90.1898,-277.7133,2024.0
378,1,118.0951,-60.4986,-268.7836,1260.0
378,2,112.9605,-53.1316,-268.5604,988.0
378,3,119.8811,-90.1898,-277.7133,2028.0
380,1,118.0951,-60.4986,-268.7836,1260.0
380,2,112.9605,-53.1316,-268.5604,988.0
380,3,119.8811,-90.1898,-277.7133,2028.0
381,1,118.0951,-60.4986,-268.7836,1260.0
381,2,112.9605,-53.1316,-268.5604,988.0
381,3,119.8811,-90.1898,-277.7133,2028.0
382,1,118.0951,-60.4986,-268.7836,1260.0
382,2,112.9605,-53.1316,-268.5604,988.0
382,3,119.8811,-90.1898,-277.7133,2028.0
384,1,118.0951,-60.4986,-268.7836,1260.0
384,2,112.9605,-53.1316,-268.5604,988.0
384,3,119.8811,-90.1898,-277.7133,2028.0
387,1,117.8719,-60.4986,-268.7836,1260.0
387,2,112.9605,-53.1316,-268.5604,988.0
387,3,119.8811,-90.1898,-277.7133,2028.0
388,1,117.8719,-60.4986,-268.7836,1260.0
388,2,112.9605,-53.1316,-268.5604,992.0
388,3,119.8811,-90.1898,-277.7133,2028.0
393,1,117.8719,-60.4986,-268.7836,1256.0
393,2,112.9605,-53.3549,-268.5604,992.0
393,3,119.8811,-90.1898,-277.7133,2028.0
395,1,117.8719,-60.4986,-268.7836,1256.0
395,2,112.9605,-53.3549,-268.5604,992.0
395,3,119.8811,-90.1898,-277.7133,2028.0
396,1,117.8719,-60.4986,-268.7836,1256.0
396,2,112.9605,-53.3549,-268.5604,992.0
396,3,119.8811,-90.1898,-277.7133,2028.0
398,1,117.8719,-60.4986,-268.7836,1256.0
398,2,112.9605,-53.3549,-268.5604,992.0
398,3,119.8811,-90.1898,-277.7133,2028.0
399,1,117.8719,-60.4986,-268.7836,1256.0
399,2,112.9605,-53.3549,-268.5604,992.0
399,3,119.8811,-90.1898,-277.7133,2028.0
400,1,117.8719,-60.4986,-268.7836,1256.0
400,2,112.9605,-53.3549,-268.5604,992.0
400,3,119.8811,-90.1898,-277.7133,2028.0
402,1,117.8719,-60.4986,-268.7836,1256.0
402,2,112.9605,-53.3549,-268.5604,992.0
402,3,119.8811,-90.1898,-277.7133,2028.0
404,1,117.8719,-60.4986,-268.7836,1256.0
404,2,112.9605,-53.3549,-268.5604,992.0
404,3,119.8811,-90.1898,-277.7133,2028.0
406,1,117.8719,-60.4986,-268.7836,1252.0
406,2,112.9605,-53.3549,-268.5604,992.0
406,3,119.8811,-90.1898,-277.7133,2028.0
407,1,117.8719,-60.4986,-268.7836,1252.0
407,2,112.9605,-53.3549,-268.5604,992.0
407,3,119.8811,-90.1898,-277.7133,2028.0
408,1,117.8719,-60.4986,-268.7836,1252.0
408,2,112.9605,-53.3549,-268.5604,992.0
408,3,119.8811,-90.1898,-277.7133,2028.0
410,1,117.8719,-60.4986,-268.7836,1252.0
410,2,112.9605,-53.3549,-268.5604,992.0
410,3,119.8811,-90.1898,-277.7133,2028.0
411,1,117.8719,-60.7219,-268.7836,1252.0
411,2,112.9605,-53.3549,-268.5604,992.0
411,3,119.8811,-90.1898,-277.7133,2028.0
412,1,117.8719,-60.7219,-268.7836,1252.0
412,2,112.9605,-53.3549,-268.5604,992.0
412,3,119.8811,-90.1898,-277.7133,2028.0
414,1,117.8719,-60.7219,-268.7836,1252.0
414,2,112.9605,-53.3549,-268.5604,992.0
414,3,119.8811,-90.1898,-277.7133,2028.0
415,1,117.8719,-60.7219,-268.7836,1248.0
415,2,112.9605,-53.3549,-268.5604,992.0
415,3,119.8811,-90.1898,-277.7133,2028.0
417,1,117.8719,-60.7219,-268.7836,1248.0
417,2,112.9605,-53.3549,-268.5604,992.0
417,3,119.8811,-90.1898,-277.7133,2028.0
422,1,117.8719,-60.7219,-268.7836,1248.0
422,2,112.7373,-53.3549,-268.5604,992.0
422,3,119.8811,-90.1898,-277.7133,2028.0
423,1,117.8719,-60.7219,-268.7836,1248.0
423,2,112.7373,-53.3549,-268.5604,992.0
423,3,119.8811,-90.1898,-277.7133,2028.0
425,1,117.8719,-60.7219,-268.7836,1248.0
425,2,112.7373,-53.3549,-268.5604,996.0
425,3,119.8811,-90.1898,-277.7133,2028.0
426,1,117.8719,-60.7219,-268.7836,1244.0
426,2,112.7373,-53.3549,-268.5604,996.0
426,3,119.8811,-90.1898,-277.7133,2028.0
428,1,117.8719,-60.7219,-268.7836,1244.0
428,2,112.7373,-53.3549,-268.5604,996.0
428,3,119.8811,-90.1898,-277.7133,2028.0
429,1,117.8719,-60.7219,-268.7836,1244.0
429,2,112.7373,-53.3549,-268.5604,996.0
429,3,119.8811,-90.1898,-277.7133,2028.0
430,1,117.8719,-60.7219,-268.7836,1244.0
430,2,112.7373,-53.3549,-268.5604,996.0
430,3,119.8811,-90.1898,-277.7133,2028.0
432,1,117.8719,-60.7219,-268.7836,1244.0
432,2,112.7373,-53.3549,-268.5604,996.0
432,3,119.8811,-90.1898,-277.7133,2028.0
433,1,117.8719,-60.7219,-269.0068,1244.0
433,2,112.7373,-53.3549,-268.5604,996.0
433,3,119.8811,-90.1898,-277.7133,2028.0
434,1,117.8719,-60.7219,-269.0068,1244.0
434,2,112.7373,-53.3549,-268.5604,996.0
434,3,119.8811,-90.1898,-277.7133,2028.0
436,1,117.8719,-60.7219,-269.0068,1240.0
436,2,112.7373,-53.3549,-268.5604,996.0
436,3,119.8811,-90.1898,-277.7133,2028.0
437,1,117.8719,-60.7219,-269.0068,1240.0
437,2,112.7373,-53.3549,-268.5604,996.0
437,3,119.8811,-90.1898,-277.7133,2028.0
438,1,117.8719,-60.7219,-269.0068,1240.0
438,2,112.7373,-53.3549,-268.5604,996.0
438,3,119.8811,-90.1898,-277.7133,2028.0
440,1,117.8719,-60.7219,-269.0068,1240.0
440,2,112.7373,-53.3549,-268.5604,996.0
440,3,119.8811,-90.1898,-277.7133,2028.0
441,1,117.8719,-60.7219,-269.0068,1240.0
441,2,112.7373,-53.3549,-268.5604,996.0
441,3,119.8811,-90.1898,-277.7133,2028.0
443,1,117.8719,-60.7219,-269.0068,1240.0
443,2,112.7373,-53.3549,-268.5604,996.0
443,3,119.8811,-90.1898,-277.7133,2028.0
444,1,117.8719,-60.7219,-269.0068,1240.0
444,2,112.7373,-53.3549,-268.5604,996.0
444,3,119.8811,-90.1898,-277.7133,2028.0
445,1,117.8719,-60.7219,-269.0068,1240.0
445,2,112.7373,-53.5781,-268.5604,996.0
445,3,119.8811,-90.1898,-277.7133,2028.0
447,1,117.8719,-60.7219,-269.0068,1240.0
447,2,112.7373,-53.5781,-268.5604,996.0
447,3,119.8811,-90.1898,-277.7133,2028.0
449,1,117.8719,-60.7219,-269.0068,1236.0
449,2,112.7373,-53.5781,-268.5604,996.0
449,3,119.8811,-90.4131,-277.7133,2028.0
451,1,117.8719,-60.7219,-269.0068,1236.0
451,2,112.7373,-53.5781,-268.5604,996.0
451,3,119.8811,-90.4131,-277.7133,2028.0
452,1,117.8719,-60.7219,-269.0068,1236.0
452,2,112.7373,-53.5781,-268.5604,996.0
452,3,119.8811,-90.4131,-277.4900,2028.0
453,1,117.8719,-60.7219,-269.0068,1236.0
453,2,112.7373,-53.5781,-268.5604,996.0
453,3,119.8811,-90.4131,-277.4900,2028.0
455,1,117.8719,-60.7219,-269.0068,1236.0
455,2,112.7373,-53.5781,-268.5604,996.0
455,3,119.8811,-90.4131,-277.4900,2028.0
456,1,117.8719,-60.7219,-269.0068,1236.0
456,2,112.7373,-53.5781,-268.5604,996.0
456,3,119.8811,-90.4131,-277.4900,2028.0
458,1,117.8719,-60.7219,-269.0068,1236.0
458,2,112.7373,-53.5781,-268.5604,996.0
458,3,119.8811,-90.4131,-277.4900,2028.0
459,1,117.8719,-60.7219,-269.0068,1232.0
459,2,112.7373,-53.5781,-268.5604,996.0
459,3,119.8811,-90.4131,-277.4900,2028.0
460,1,117.8719,-60.7219,-269.0068,1232.0
460,2,112.7373,-53.5781,-268.5604,996.0
460,3,119.8811,-90.4131,-277.4900,2028.0
463,1,117.8719,-60.7219,-269.0068,1232.0
463,2,112.7373,-53.5781,-268.5604,996.0
463,3,119.8811,-90.4131,-277.4900,2028.0
464,1,117.8719,-60.7219,-269.0068,1232.0
464,2,112.7373,-53.5781,-268.5604,996.0
464,3,119.8811,-90.4131,-277.4900,2028.0
466,1,117.8719,-60.7219,-269.0068,1232.0
466,2,112.7373,-53.5781,-268.5604,996.0
466,3,119.8811,-90.4131,-277.4900,2028.0
467,1,117.8719,-60.7219,-269.0068,1232.0
467,2,112.7373,-53.5781,-268.5604,996.0
467,3,119.8811,-90.4131,-277.4900,2028.0
468,1,117.8719,-60.7219,-269.0068,1232.0
468,2,112.7373,-53.5781,-268.5604,996.0
468,3,119.8811,-90.4131,-277.4900,2028.0
470,1,117.8719,-60.7219,-269.0068,1232.0
470,2,112.7373,-53.5781,-268.5604,996.0
470,3,119.8811,-90.4131,-277.4900,2028.0
471,1,117.8719,-60.7219,-269.0068,1232.0
471,2,112.7373,-53.5781,-268.5604,996.0
471,3,119.8811,-90.4131,-277.4900,2028.0
473,1,117.8719,-60.7219,-269.0068,1228.0
473,2,112.7373,-53.5781,-268.5604,996.0
473,3,119.8811,-90.4131,-277.4900,2028.0
474,1,117.8719,-60.7219,-269.0068,1228.0
474,2,112.7373,-53.5781,-268.5604,1000.0
474,3,119.8811,-90.4131,-277.4900,2028.0
477,1,117.8719,-60.7219,-269.0068,1228.0
477,2,112.7373,-53.5781,-268.5604,1000.0
477,3,119.8811,-90.4131,-277.4900,2028.0
478,1,117.8719,-60.7219,-269.0068,1228.0
478,2,112.7373,-53.5781,-268.5604,1000.0
478,3,119.8811,-90.6363,-277.4900,2028.0
479,1,117.8719,-60.7219,-269.0068,1228.0
479,2,112.7373,-53.5781,-268.5604,1000.0
479,3,119.8811,-90.6363,-277.4900,2028.0
481,1,117.8719,-60.7219,-269.0068,1228.0
481,2,112.7373,-53.5781,-268.5604,1000.0
481,3,119.8811,-90.6363,-277.4900,2028.0
482,1,117.8719,-60.7219,-269.0068,1228.0
482,2,112.7373,-53.5781,-268.5604,1000.0
482,3,119.8811,-90.6363,-277.4900,2028.0
483,1,117.8719,-60.7219,-269.0068,1228.0
483,2,112.7373,-53.5781,-268.5604,1000.0
483,3,119.8811,-90.6363,-277.4900,2028.0
486,1,117.8719,-60.7219,-269.0068,1228.0
486,2,112.7373,-53.5781,-268.5604,1000.0
486,3,119.8811,-90.6363,-277.4900,2028.0
488,1,117.8719,-60.7219,-269.0068,1224.0
488,2,112.7373,-53.5781,-268.5604,1000.0
488,3,119.8811,-90.6363,-277.4900,2028.0
489,1,117.8719,-60.7219,-269.0068,1224.0
489,2,112.7373,-53.5781,-268.5604,1000.0
489,3,119.8811,-90.6363,-277.4900,2028.0
490,1,117.8719,-60.7219,-269.0068,1224.0
490,2,112.7373,-53.5781,-268.5604,1000.0
490,3,119.8811,-90.6363,-277.4900,2028.0
492,1,117.8719,-60.7219,-269.0068,1224.0
492,2,112.7373,-53.5781,-268.5604,1000.0
492,3,119.8811,-90.6363,-277.4900,2028.0
493,1,117.8719,-60.7219,-269.0068,1224.0
493,2,112.7373,-53.5781,-268.5604,1000.0
493,3,119.8811,-90.6363,-277.4900,2028.0
494,1,117.8719,-60.7219,-269.0068,1224.0
494,2,112.7373,-53.5781,-268.5604,1000.0
494,3,119.8811,-90.6363,-277.4900,2028.0
496,1,117.8719,-60.7219,-269.0068,1224.0
496,2,112.7373,-53.5781,-268.5604,1000.0
496,3,119.8811,-90.6363,-277.4900,2028.0
497,1,117.8719,-60.7219,-269.0068,1224.0
497,2,112.7373,-53.5781,-268.5604,1000.0
497,3,119.8811,-90.6363,-277.4900,2028.0
498,1,117.8719,-60.7219,-269.0068,1224.0
498,2,112.9605,-53.5781,-268.5604,1000.0
498,3,119.8811,-90.6363,-277.4900,2028.0
500,1,117.8719,-60.7219,-269.0068,1224.0
500,2,112.9605,-53.5781,-268.5604,1000.0
500,3,119.8811,-90.6363,-277.4900,2028.0
501,1,117.8719,-60.7219,-269.0068,1224.0
501,2,112.9605,-53.5781,-268.5604,1000.0
501,3,119.8811,-90.6363,-277.4900,2024.0
503,1,117.8719,-60.7219,-269.0068,1224.0
503,2,112.9605,-53.5781,-268.5604,1000.0
503,3,119.8811,-90.6363,-277.4900,2024.0
504,1,117.8719,-60.7219,-269.0068,1224.0
504,2,112.9605,-53.5781,-268.5604,1000.0
504,3,119.8811,-90.6363,-277.4900,2024.0
505,1,117.8719,-60.7219,-269.0068,1220.0
505,2,112.9605,-53.5781,-268.5604,1000.0
505,3,119.8811,-90.6363,-277.4900,2024.0
507,1,117.8719,-60.7219,-269.0068,1220.0
507,2,112.9605,-53.5781,-268.5604,1000.0
507,3,119.8811,-90.6363,-277.4900,2024.0
508,1,117.8719,-60.7219,-269.0068,1220.0
508,2,112.9605,-53.5781,-268.5604,1000.0
508,3,119.8811,-90.6363,-277.4900,2024.0
509,1,117.8719,-60.7219,-269.0068,1220.0
509,2,112.9605,-53.5781,-268.5604,1000.0
509,3,119.8811,-90.6363,-277.4900,2024.0
511,1,117.8719,-60.7219,-269.0068,1220.0
511,2,112.9605,-53.5781,-268.5604,1000.0
511,3,119.8811,-90.6363,-277.4900,2024.0
512,1,117.8719,-60.7219,-269.0068,1220.0
512,2,112.9605,-53.5781,-268.5604,1000.0
512,3,119.8811,-90.6363,-277.4900,2024.0
513,1,117.8719,-60.7219,-269.0068,1220.0
513,2,112.9605,-53.5781,-268.5604,1000.0
513,3,119.8811,-90.6363,-277.4900,2024.0
515,1,117.8719,-60.7219,-269.0068,1220.0
515,2,112.9605,-53.5781,-268.5604,1000.0
515,3,119.8811,-90.6363,-277.4900,2024.0
516,1,117.8719,-60.7219,-269.0068,1220.0
516,2,112.9605,-53.5781,-268.5604,1000.0
516,3,119.8811,-90.6363,-277.4900,2024.0
518,1,117.8719,-60.7219,-269.0068,1220.0
518,2,112.9605,-53.5781,-268.5604,1000.0
518,3,119.8811,-90.6363,-277.4900,2024.0
519,1,117.8719,-60.7219,-269.0068,1220.0
519,2,112.9605,-53.5781,-268.5604,1000.0
519,3,119.8811,-90.6363,-277.4900,2024.0
520,1,117.8719,-60.7219,-269.0068,1220.0
520,2,112.9605,-53.5781,-268.5604,1000.0
520,3,119.8811,-90.6363,-277.4900,2024.0
522,1,117.8719,-60.7219,-269.0068,1220.0
522,2,112.9605,-53.5781,-268.5604,1000.0
522,3,119.8811,-90.6363,-277.4900,2024.0
523,1,117.8719,-60.7219,-269.0068,1216.0
523,2,112.9605,-53.5781,-268.5604,1000.0
523,3,119.8811,-90.8596,-277.4900,2024.0
524,1,117.8719,-60.7219,-269.0068,1216.0
524,2,112.9605,-53.5781,-268.5604,1000.0
524,3,119.8811,-90.8596,-277.4900,2024.0
526,1,117.8719,-60.7219,-269.0068,1216.0
526,2,112.9605,-53.5781,-268.5604,1004.0
526,3,119.8811,-90.8596,-277.4900,2024.0
527,1,117.8719,-60.7219,-269.0068,1216.0
527,2,112.9605,-53.5781,-268.5604,1004.0
527,3,119.8811,-90.8596,-277.4900,2024.0
529,1,117.8719,-60.7219,-269.0068,1216.0
529,2,112.9605,-53.5781,-268.5604,1004.0
529,3,119.8811,-90.8596,-277.4900,2024.0
530,1,117.8719,-60.7219,-269.0068,1216.0
530,2,112.9605,-53.5781,-268.5604,1004.0
530,3,119.8811,-90.8596,-277.4900,2024.0
531,1,117.8719,-60.7219,-269.0068,1216.0
531,2,112.9605,-53.5781,-268.5604,1004.0
531,3,119.8811,-90.8596,-277.4900,2024.0
533,1,117.8719,-60.7219,-269.0068,1216.0
533,2,112.9605,-53.5781,-268.5604,1004.0
533,3,119.8811,-90.8596,-277.4900,2024.0
534,1,117.8719,-60.7219,-269.0068,1216.0
534,2,112.9605,-53.3549,-268.5604,1004.0
534,3,119.8811,-90.8596,-277.4900,2024.0
538,1,117.8719,-60.7219,-269.0068,1216.0
538,2,112.9605,-53.3549,-268.5604,1004.0
538,3,119.8811,-90.8596,-277.4900,2024.0
539,1,117.8719,-60.7219,-269.0068,1216.0
539,2,112.9605,-53.3549,-268.5604,1004.0
539,3,119.8811,-90.8596,-277.4900,2024.0
541,1,117.8719,-60.7219,-269.0068,1212.0
541,2,112.9605,-53.3549,-268.5604,1004.0
541,3,119.8811,-90.8596,-277.2668,2024.0
542,1,117.8719,-60.7219,-269.0068,1212.0
542,2,113.1838,-53.3549,-268.5604,1004.0
542,3,119.8811,-90.8596,-277.2668,2024.0
544,1,117.8719,-60.7219,-269.0068,1212.0
544,2,113.1838,-53.3549,-268.5604,1004.0
544,3,119.8811,-90.8596,-277.2668,2024.0
545,1,118.0951,-60.7219,-269.0068,1212.0
545,2,113.1838,-53.3549,-268.5604,1008.0
545,3,119.8811,-90.8596,-277.2668,2024.0
546,1,118.0951,-60.7219,-269.0068,1212.0
546,2,113.1838,-53.3549,-268.5604,1008.0
546,3,119.8811,-90.8596,-277.2668,2024.0
548,1,118.0951,-60.7219,-269.0068,1212.0
548,2,113.1838,-53.3549,-268.5604,1008.0
548,3,119.8811,-90.8596,-277.2668,2024.0
549,1,118.0951,-60.7219,-269.0068,1212.0
549,2,113.1838,-53.3549,-268.5604,1008.0
549,3,119.8811,-90.8596,-277.2668,2024.0
550,1,118.0951,-60.7219,-269.0068,1212.0
550,2,113.1838,-53.3549,-268.5604,1008.0
550,3,119.8811,-90.8596,-277.2668,2024.0
553,1,118.0951,-60.4986,-269.0068,1212.0
553,2,113.1838,-53.3549,-268.5604,1008.0
553,3,119.8811,-90.8596,-277.2668,2024.0
554,1,118.0951,-60.4986,-269.0068,1212.0
554,2,113.1838,-53.3549,-268.5604,1008.0
554,3,119.8811,-90.8596,-277.2668,2024.0
556,1,118.0951,-60.4986,-269.0068,1212.0
556,2,113.1838,-53.3549,-268.5604,1008.0
556,3,119.8811,-90.8596,-277.2668,2024.0
557,1,118.0951,-60.4986,-269.0068,1212.0
557,2,113.1838,-53.3549,-268.5604,1008.0
557,3,119.8811,-90.8596,-277.2668,2024.0
559,1,118.0951,-60.4986,-269.0068,1212.0
559,2,113.1838,-53.3549,-268.5604,1008.0
559,3,119.8811,-90.8596,-277.2668,2024.0
560,1,118.0951,-60.4986,-269.0068,1212.0
560,2,113.1838,-53.3549,-268.5604,1008.0
560,3,119.8811,-90.8596,-277.2668,2024.0
561,1,118.0951,-60.4986,-269.0068,1208.0
561,2,113.1838,-53.1316,-268.5604,1012.0
561,3,119.8811,-90.8596,-277.2668,2024.0
564,1,118.0951,-60.4986,-269.0068,1208.0
564,2,113.1838,-53.1316,-268.5604,1012.0
564,3,119.8811,-90.8596,-277.2668,2024.0
565,1,118.0951,-60.4986,-269.0068,1208.0
565,2,113.4070,-53.1316,-268.5604,1012.0
565,3,119.8811,-90.8596,-277.2668,2024.0
567,1,118.0951,-60.4986,-269.0068,1208.0
567,2,113.4070,-53.1316,-268.5604,1012.0
567,3,119.8811,-90.8596,-277.2668,2024.0
568,1,118.3184,-60.4986,-269.0068,1208.0
568,2,113.4070,-53.1316,-268.5604,1012.0
568,3,119.8811,-90.8596,-277.2668,2024.0
569,1,118.3184,-60.4986,-269.0068,1208.0
569,2,113.4070,-53.1316,-268.5604,1012.0
569,3,119.8811,-90.8596,-277.2668,2024.0
571,1,118.3184,-60.4986,-269.0068,1208.0
571,2,113.4070,-53.1316,-268.5604,1012.0
571,3,119.8811,-90.8596,-277.2668,2024.0
574,1,118.3184,-60.4986,-269.0068,1208.0
574,2,113.4070,-53.1316,-268.5604,1012.0
574,3,119.8811,-90.8596,-277.2668,2024.0
575,1,118.3184,-60.4986,-269.0068,1208.0
575,2,113.4070,-53.1316,-268.5604,1016.0
575,3,119.8811,-90.8596,-277.2668,2024.0
576,1,118.3184,-60.2754,-269.0068,1204.0
576,2,113.4070,-53.1316,-268.5604,1016.0
576,3,119.8811,-90.8596,-277.2668,2024.0
